question_id,db_id,sql,difficulty,runtime_s,n_tokens,query_length,n_joins,n_tables_approx,n_where_predicates,has_group_by,has_order_by,has_having,has_distinct,has_limit,has_union,n_subqueries,has_subquery,max_nesting_depth,n_count,n_sum,n_avg,n_max,n_min,n_aggregations,has_between,has_in_clause,has_like,has_exists,has_correlated_subquery,label,label_binary
1153,thrombosis_prediction,"SELECT
  T1.Diagnosis,
  T2.Date
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T1.ID = 30609",simple,0.00011149997590109706,20,120,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1157,thrombosis_prediction,"SELECT DISTINCT
  T1.ID,
  T1.SEX,
  T1.Diagnosis
FROM Patient AS T1
INNER JOIN Examination AS T2
  ON T1.ID = T2.ID
WHERE
  T2.Thrombosis = 2",simple,8.640001760795712e-05,22,142,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1166,thrombosis_prediction,"SELECT
  T2.Symptoms,
  T1.Diagnosis
FROM Patient AS T1
INNER JOIN Examination AS T2
  ON T1.ID = T2.ID
WHERE
  NOT T2.Symptoms IS NULL
ORDER BY
  T1.Birthday DESC
LIMIT 1",simple,9.190000128000975e-05,27,171,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1195,thrombosis_prediction,"SELECT
  AVG(T2.ALB)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.PLT > 400 AND T1.Diagnosis = 'SLE' AND T1.SEX = 'F'",moderate,0.0013428999809548259,27,149,1,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,fast,0
1198,thrombosis_prediction,"SELECT
  COUNT(ID)
FROM Patient
WHERE
  SEX = 'F' AND Diagnosis = 'APS'",simple,0.00020640000002458692,12,71,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
1205,thrombosis_prediction,"SELECT
  CASE
    WHEN (
      T1.SEX = 'F' AND T2.UA > 6.5
    )
    OR (
      T1.SEX = 'M' AND T2.UA > 8.0
    )
    THEN TRUE
    ELSE FALSE
  END
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T1.ID = 57266",moderate,0.00010900001507252455,44,238,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,fast,0
1208,thrombosis_prediction,"SELECT DISTINCT
  T1.ID
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T1.SEX = 'M' AND T2.GPT >= 60",moderate,0.0010605999850668013,24,127,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1252,thrombosis_prediction,"SELECT
  COUNT(T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
INNER JOIN Examination AS T3
  ON T3.ID = T2.ID
WHERE
  T2.IGG BETWEEN 900 AND 2000 AND NOT T3.Symptoms IS NULL",moderate,0.00018330002785660326,35,199,2,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,fast,0
1267,thrombosis_prediction,"SELECT
  COUNT(T1.ID)
FROM Examination AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.SM IN ('negative', '0') AND T1.Thrombosis = 0",moderate,0.00046690000453963876,24,148,1,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,fast,0
1275,thrombosis_prediction,"SELECT
  COUNT(DISTINCT T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
WHERE
  T2.CENTROMEA IN ('negative', '0')
  AND T2.SSB IN ('negative', '0')
  AND T1.SEX = 'M'",moderate,0.001352000021142885,30,191,1,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,fast,0
1302,thrombosis_prediction,"SELECT
  COUNT(T1.ID)
FROM Patient AS T1
INNER JOIN Laboratory AS T2
  ON T1.ID = T2.ID
INNER JOIN Examination AS T3
  ON T1.ID = T3.ID
WHERE
  T2.CPK < 250
  AND (
    T3.KCT = '+' OR T3.RVVT = '+' OR T3.LAC = '+'
  )",challenging,0.00019000002066604793,42,218,2,3,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
1025,european_football_2,"SELECT  t2.name FROM Match AS t1 INNER JOIN League AS t2
  ON t1.league_id = t2.id
WHERE
  t1.season = '2015/2016'
GROUP BY
  t2.name
ORDER BY
  SUM(t1.home_team_goal + t1.away_team_goal) DESC
LIMIT 1",moderate,0.06899860000703484,30,200,1,2,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,slow,1
1028,european_football_2,"SELECT
  teamInfo.team_long_name
FROM League AS leagueData
INNER JOIN Match AS matchData
  ON leagueData.id = matchData.league_id
INNER JOIN Team AS teamInfo
  ON matchData.away_team_api_id = teamInfo.team_api_id
WHERE
  leagueData.name = 'Scotland Premier League'
  AND matchData.season = '2009/2010'
  AND matchData.away_team_goal - matchData.home_team_goal > 0
GROUP BY
  matchData.away_team_api_id
ORDER BY
  COUNT(*) DESC
LIMIT 1",challenging,0.07527460000710562,49,434,2,3,3,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
1029,european_football_2,"SELECT
  t1.buildUpPlaySpeed
FROM Team_Attributes AS t1
INNER JOIN Team AS t2
  ON t1.team_api_id = t2.team_api_id
ORDER BY
  t1.buildUpPlaySpeed ASC
LIMIT 4",moderate,0.001024700002744794,21,157,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1032,european_football_2,"SELECT
  t2.name,
  COUNT(t1.id)
FROM Match AS t1
INNER JOIN League AS t2
  ON t1.league_id = t2.id
GROUP BY
  t2.name
ORDER BY
  COUNT(t1.id) DESC
LIMIT 1",moderate,0.07768499999656342,25,155,1,2,0,1,1,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,slow,1
1035,european_football_2,"SELECT DISTINCT
  team_fifa_api_id
FROM Team_Attributes
WHERE
  buildUpPlaySpeed > 50 AND buildUpPlaySpeed < 60",simple,0.0008015999919734895,13,111,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1037,european_football_2,"SELECT
  CAST(COUNT(CASE WHEN t2.preferred_foot = 'left' THEN t1.id ELSE NULL END) AS DOUBLE) * 100 / COUNT(t1.id) AS percent
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  SUBSTR(t1.birthday, 1, 4) BETWEEN '1987' AND '1992'",challenging,0.14203119999729097,40,279,1,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,slow,1
1039,european_football_2,"SELECT
  CAST(SUM(t2.long_shots) AS DOUBLE) / COUNT(t2.date)
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t1.player_name = 'Ahmed Samir Farag'",simple,0.12868280001566745,25,199,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
1040,european_football_2,"SELECT
  t1.player_name
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t1.height > 180
GROUP BY
  t1.id
ORDER BY
  CAST(SUM(t2.heading_accuracy) AS DOUBLE) / COUNT(t2.player_fifa_api_id) DESC
LIMIT 10",moderate,0.17707019997760653,32,255,1,2,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
1042,european_football_2,"SELECT
  t1.name
FROM League AS t1
INNER JOIN Match AS t2
  ON t1.id = t2.league_id
WHERE
  t2.season = '2009/2010'
GROUP BY
  t1.name
HAVING
  (
    CAST(SUM(t2.home_team_goal) AS DOUBLE) / COUNT(DISTINCT t2.id)
  ) - (
    CAST(SUM(t2.away_team_goal) AS DOUBLE) / COUNT(DISTINCT t2.id)
  ) > 0",challenging,0.06740940001327544,42,295,1,2,1,1,0,1,1,0,0,0,0,3,2,2,0,0,0,4,0,0,0,0,0,slow,1
1058,european_football_2,"SELECT A FROM (SELECT AVG(finishing) AS result, 'Max' AS A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = (SELECT MAX(height) FROM Player) UNION SELECT AVG(finishing) AS result, 'Min' AS A FROM Player AS T1 INNER JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height = (SELECT MIN(height) FROM Player)) AS derived ORDER BY result DESC LIMIT 1",challenging,0.2632850999943912,66,435,2,3,1,0,1,0,0,1,1,4,1,3,0,0,2,1,1,4,0,0,0,0,1,slow,1
1076,european_football_2,"SELECT
  CAST(SUM(
    CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.ball_control ELSE 0 END
  ) AS DOUBLE) / COUNT(CASE WHEN t1.player_name = 'Abdou Diallo' THEN t2.id ELSE NULL END) - CAST(SUM(
    CASE
      WHEN t1.player_name = 'Aaron Appindangoye'
      THEN t2.ball_control
      ELSE 0
    END
  ) AS DOUBLE) / COUNT(CASE WHEN t1.player_name = 'Aaron Appindangoye' THEN t2.id ELSE NULL END)
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id",challenging,0.16008490000967868,69,496,1,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,4,0,0,0,0,0,slow,1
1080,european_football_2,"SELECT
  COUNT(player_api_id)
FROM Player_Attributes
WHERE
  preferred_foot = 'left' AND attacking_work_rate = 'low'",moderate,0.09882899999502115,12,116,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
1088,european_football_2,"SELECT DISTINCT
  t1.player_name
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t2.volleys > 70 AND t2.dribbling > 70",moderate,0.10064899999997579,24,172,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
1094,european_football_2,"SELECT
  (
    SUM(
      CASE
        WHEN t1.player_name = 'Ariel Borysiuk'
        THEN t2.overall_rating
        ELSE 0
      END
    ) * 1.0 - SUM(
      CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END
    )
  ) * 100 / SUM(
    CASE WHEN t1.player_name = 'Paulin Puel' THEN t2.overall_rating ELSE 0 END
  )
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id",challenging,0.13669169999775477,61,433,1,2,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,slow,1
1096,european_football_2,"SELECT
  CAST(SUM(t2.overall_rating) AS DOUBLE) / COUNT(t2.id)
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t1.player_name = 'Pietro Marino'",moderate,0.11946320001152344,24,197,1,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,slow,1
1098,european_football_2,"SELECT
  t2.chanceCreationPassing,
  t2.chanceCreationPassingClass
FROM Team AS t1
INNER JOIN Team_Attributes AS t2
  ON t1.team_api_id = t2.team_api_id
WHERE
  t1.team_long_name = 'Ajax'
ORDER BY
  t2.chanceCreationPassing DESC
LIMIT 1",moderate,0.0015244999958667904,26,236,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1102,european_football_2,"SELECT
  t1.player_name
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  SUBSTR(t2.date, 1, 10) = '2016-06-23' AND t2.overall_rating = 77
ORDER BY
  t1.birthday ASC
LIMIT 1",moderate,0.0813897000043653,31,225,1,2,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1
1103,european_football_2,"SELECT
  t2.overall_rating
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  SUBSTR(t2.date, 1, 10) = '2016-02-04' AND t1.player_name = 'Aaron Mooy'",moderate,0.09995910001453012,26,200,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,slow,1
1105,european_football_2,"SELECT
  t2.attacking_work_rate
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t2.date LIKE '2015-05-01%' AND t1.player_name = 'Francesco Migliore'",moderate,0.09678009999333881,24,202,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,slow,1
1107,european_football_2,"SELECT date FROM (SELECT t2.crossing, t2.date FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_fifa_api_id = t2.player_fifa_api_id WHERE t1.player_name = 'Kevin Constant' ORDER BY t2.crossing DESC) AS subquery ORDER BY date DESC LIMIT 1",moderate,0.1351208999985829,36,253,1,2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,slow,1
1110,european_football_2,"SELECT
  t2.buildUpPlayPassingClass
FROM Team AS t1
INNER JOIN Team_Attributes AS t2
  ON t1.team_api_id = t2.team_api_id
WHERE
  t1.team_long_name = 'FC Lorient' AND t2.date LIKE '2010-02-22%'",moderate,0.0009386999881826341,24,193,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fast,0
1113,european_football_2,"SELECT
  t2.defenceAggressionClass
FROM Team AS t1
INNER JOIN Team_Attributes AS t2
  ON t1.team_api_id = t2.team_api_id
WHERE
  t1.team_long_name = 'Hannover 96' AND t2.date LIKE '2015-09-10%'",moderate,0.0008922999841161072,24,193,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fast,0
1114,european_football_2,"SELECT
  CAST(SUM(t2.overall_rating) AS DOUBLE) / COUNT(t2.id)
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_fifa_api_id = t2.player_fifa_api_id
WHERE
  t1.player_name = 'Marko Arnautovic'
  AND SUBSTR(t2.date, 1, 10) BETWEEN '2007-02-22' AND '2016-04-21'",challenging,0.14383620000444353,32,277,1,2,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,0,0,0,0,slow,1
1115,european_football_2,"SELECT
  (
    SUM(
      CASE
        WHEN t1.player_name = 'Landon Donovan'
        THEN t2.overall_rating
        ELSE 0
      END
    ) * 1.0 - SUM(
      CASE WHEN t1.player_name = 'Jordan Bowery' THEN t2.overall_rating ELSE 0 END
    )
  ) * 100 / SUM(
    CASE
      WHEN t1.player_name = 'Landon Donovan'
      THEN t2.overall_rating
      ELSE 0
    END
  ) AS LvsJ_percent
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_fifa_api_id = t2.player_fifa_api_id
WHERE
  SUBSTR(t2.date, 1, 10) = '2013-07-12'",challenging,0.08624129998497665,69,532,1,2,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,slow,1
1122,european_football_2,SELECT DISTINCT t1.player_name FROM Player AS t1 INNER JOIN Player_Attributes AS t2 ON t1.player_api_id = t2.player_api_id WHERE t2.overall_rating = (SELECT MAX(overall_rating) FROM Player_Attributes),simple,0.16390069999033585,23,200,1,2,1,0,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,slow,1
1124,european_football_2,"SELECT DISTINCT
  t1.player_name
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t2.attacking_work_rate = 'high'",moderate,0.11051310002221726,20,166,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
1130,european_football_2,"SELECT DISTINCT
  t1.team_short_name
FROM Team AS t1
INNER JOIN Team_Attributes AS t2
  ON t1.team_api_id = t2.team_api_id
WHERE
  t2.chanceCreationPassingClass = 'Safe'",moderate,0.0009278000215999782,20,169,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1134,european_football_2,"SELECT
  SUM(CASE WHEN t1.id = 6 THEN t1.jumping ELSE 0 END) - SUM(CASE WHEN t1.id = 23 THEN t1.jumping ELSE 0 END)
FROM Player_Attributes AS t1",simple,0.08316789998207241,26,144,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,slow,1
1135,european_football_2,"SELECT
  id
FROM Player_Attributes
WHERE
  preferred_foot = 'right'
ORDER BY
  potential ASC
LIMIT 4",moderate,0.09636730002239347,14,100,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
1136,european_football_2,"SELECT
  COUNT(t1.id)
FROM Player_Attributes AS t1
WHERE
  t1.preferred_foot = 'left'
  AND t1.crossing = (
    SELECT
      MAX(crossing)
    FROM Player_Attributes
  )",moderate,0.16460429999278858,19,169,0,1,2,0,0,0,0,0,0,1,1,2,1,0,0,1,0,2,0,0,0,0,0,slow,1
1141,european_football_2,"SELECT DISTINCT
  t1.buildUpPlaySpeedClass
FROM Team_Attributes AS t1
INNER JOIN Team AS t2
  ON t1.team_api_id = t2.team_api_id
WHERE
  t2.team_long_name = 'KSV Cercle Brugge'",moderate,0.0010643000132404268,22,176,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
1145,european_football_2,"SELECT
  t1.name
FROM League AS t1
INNER JOIN Match AS t2
  ON t1.id = t2.league_id
WHERE
  t2.season = '2015/2016'
GROUP BY
  t1.name
ORDER BY
  COUNT(t2.id) DESC
LIMIT 4",simple,0.07906180000281893,28,171,1,2,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,slow,1
1146,european_football_2,"SELECT
  t2.team_long_name
FROM Match AS t1
INNER JOIN Team AS t2
  ON t1.away_team_api_id = t2.team_api_id
ORDER BY
  t1.away_team_goal DESC
LIMIT 1",moderate,0.10012080002343282,21,149,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,slow,1
1147,european_football_2,"SELECT DISTINCT
  t1.player_name
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id
WHERE
  t2.overall_rating = (
    SELECT
      MAX(overall_rating)
    FROM Player_Attributes
  )",simple,0.14670060001662932,25,224,1,2,1,0,0,0,1,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,slow,1
1148,european_football_2,"SELECT
  CAST(COUNT(CASE WHEN t2.overall_rating > 70 AND t1.height < 180 THEN t1.id ELSE NULL END) AS DOUBLE) * 100 / COUNT(t1.id) AS percent
FROM Player AS t1
INNER JOIN Player_Attributes AS t2
  ON t1.player_api_id = t2.player_api_id",moderate,0.1325780999904964,36,235,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,slow,1
846,formula_1,"SELECT
  T2.driverRef
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 20
ORDER BY
  T1.q1 DESC
LIMIT 5",moderate,0.0005265999934636056,25,152,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
847,formula_1,"SELECT
  T2.surname
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 19
ORDER BY
  T1.q2 ASC
LIMIT 1",simple,0.00041719997534528375,25,149,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
850,formula_1,"SELECT DISTINCT
  T2.name
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T1.country = 'Germany'",simple,0.00028509998810477555,20,132,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
854,formula_1,"SELECT DISTINCT
  T1.lat,
  T1.lng
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'Australian Grand Prix'",simple,0.00018199998885393143,23,152,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
857,formula_1,"SELECT DISTINCT
  T1.lat,
  T1.lng
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'Abu Dhabi Grand Prix'",simple,0.0001875000016298145,24,151,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
859,formula_1,"SELECT
  T1.q1
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 354 AND T2.forename = 'Bruno' AND T2.surname = 'Senna'",simple,0.00047950001317076385,27,167,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
861,formula_1,"SELECT
  T2.number
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 903 AND T1.q3 LIKE '1:54%'",simple,0.0005017000075895339,23,143,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fast,0
865,formula_1,"SELECT
  T1.forename,
  T1.surname
FROM drivers AS T1
INNER JOIN results AS T2
  ON T2.driverId = T1.driverId
WHERE
  T2.raceId = 592 AND NOT T2.time IS NULL AND NOT T1.dob IS NULL
ORDER BY
  T1.dob ASC
LIMIT 1",moderate,0.002413199981674552,36,210,1,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
866,formula_1,"SELECT DISTINCT
  T2.forename,
  T2.surname,
  T2.url
FROM lapTimes AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 161 AND T1.time LIKE '1:27%'",moderate,0.00036410000757314265,26,178,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fast,0
868,formula_1,"SELECT DISTINCT
  T1.lat,
  T1.lng
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'Malaysian Grand Prix'",simple,0.00021880000713281333,23,151,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
869,formula_1,"SELECT
  T2.url
FROM constructorResults AS T1
INNER JOIN constructors AS T2
  ON T2.constructorId = T1.constructorId
WHERE
  T1.raceId = 9
ORDER BY
  T1.points DESC
LIMIT 1",moderate,0.0005191999953240156,25,172,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
872,formula_1,"SELECT
  T2.code
FROM qualifying AS T1
INNER JOIN drivers AS T2
  ON T2.driverId = T1.driverId
WHERE
  T1.raceId = 45 AND T1.q3 LIKE '1:33%'",simple,0.0005079000256955624,23,140,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fast,0
875,formula_1,"SELECT
  T2.url
FROM races AS T1
INNER JOIN seasons AS T2
  ON T2.year = T1.year
WHERE
  T1.raceId = 901",simple,7.799998275004327e-05,19,104,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
877,formula_1,"SELECT
  T1.forename,
  T1.surname
FROM drivers AS T1
INNER JOIN results AS T2
  ON T2.driverId = T1.driverId
WHERE
  T2.raceId = 872 AND NOT T2.time IS NULL
ORDER BY
  T1.dob DESC
LIMIT 1",moderate,0.0020086000149603933,31,188,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
909,formula_1,"SELECT
  CAST(COUNT(CASE WHEN T1.country = 'Germany' THEN T2.circuitID END) AS DOUBLE) * 100 / COUNT(T2.circuitId)
FROM circuits AS T1
INNER JOIN races AS T2
  ON T2.circuitID = T1.circuitId
WHERE
  T2.name = 'European Grand Prix'",moderate,0.00019710001652128994,34,230,1,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,fast,0
910,formula_1,"SELECT
  lat,
  lng
FROM circuits
WHERE
  name = 'Silverstone Circuit'",simple,6.049999501556158e-05,10,70,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
912,formula_1,"SELECT
  circuitRef
FROM circuits
WHERE
  name = 'Marina Bay Street Circuit'",simple,5.360000068321824e-05,11,76,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
915,formula_1,"SELECT
  nationality
FROM drivers
WHERE
  NOT dob IS NULL
ORDER BY
  dob ASC
LIMIT 1",simple,0.00018989999080076814,15,84,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
928,formula_1,"SELECT
  T3.forename,
  T3.surname,
  T3.driverRef
FROM races AS T1
INNER JOIN results AS T2
  ON T2.raceId = T1.raceId
INNER JOIN drivers AS T3
  ON T3.driverId = T2.driverId
WHERE
  T1.name = 'Canadian Grand Prix' AND T2.rank = 1 AND T1.year = 2007",moderate,0.0024253999872598797,40,250,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
930,formula_1,"SELECT
  name
FROM races
WHERE
  raceId IN (
    SELECT
      raceId
    FROM results
    WHERE
      rank = 1
      AND driverId = (
        SELECT
          driverId
        FROM drivers
        WHERE
          forename = 'Lewis' AND surname = 'Hamilton'
      )
  )",simple,0.002378300006967038,34,268,0,1,3,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,1,0,0,1,fast,0
945,formula_1,"SELECT
  COUNT(circuitId)
FROM circuits
WHERE
  location = 'Adelaide' AND country = 'Australia'",simple,6.250001024454832e-05,12,95,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,fast,0
950,formula_1,"SELECT
  T2.name
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T1.points = 0 AND T1.raceId = 291",simple,0.0011722000199370086,23,161,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fast,0
951,formula_1,"SELECT
  COUNT(T1.raceId)
FROM constructorStandings AS T1
INNER JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
WHERE
  T1.points = 0 AND T2.nationality = 'Japanese'
GROUP BY
  T1.constructorId
HAVING
  COUNT(raceId) = 2",simple,0.0018763999978546053,30,237,1,2,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,fast,0
